date, pm25, pm10, o3, no2, so2, co
2019/12/4, 55, 23, 13, 2, 2, 
2019/12/5, 67, 19, 11, 2, 2, 
2019/12/6, 60, 19, 11, 3, 2, 
2019/12/7, 57, 16, 25, 2, 5, 
2019/12/8, 44, 21, 28, , 2, 
2019/12/9, 42, 16, 18, 3, 2, 
2019/12/10, 45, 11, 26, 1, 3, 
2019/12/11, 26, 6, 28, 2, 2, 
2019/12/12, 16, 16, 29, , 1, 
2019/12/13, 31, 10, 27, 1, 8, 
2019/12/14, 24, 3, 27, , 2, 
2019/12/15, 10, 6, 24, , 1, 
2019/12/16, 18, 9, 25, 1, 1, 
2019/12/17, 27, 7, 24, , , 
2019/12/18, 26, 8, 25, , 1, 
2019/12/19, 21, 7, 26, 2, 1, 
2019/12/20, 15, 9, 30, 1, 1, 
2019/12/21, 23, 11, 32, , 1, 
2019/12/22, 22, 10, 28, 1, 1, 
2019/12/23, 23, 8, 19, 1, 1, 
2019/12/24, 24, 8, 21, 1, 1, 
2019/12/25, 27, 19, 28, 2, 1, 
2019/12/26, 41, 22, 12, 3, 1, 
2019/12/27, 60, 22, 8, 3, 2, 
2019/12/28, 58, 18, 7, 2, 2, 
2019/7/1, 46, 12, 21, 5, 1, 
2019/7/2, 51, 15, 17, 5, 1, 
2019/7/3, 54, 24, 34, 8, 1, 
2019/7/4, 84, 24, 36, 6, , 
2019/7/5, 85, 20, 38, 4, , 
2019/7/6, 61, 14, 40, 3, 1, 
2019/7/7, 55, 14, 34, 6, 1, 
2019/7/8, 68, 15, 36, 4, 1, 
2019/7/9, 54, 17, 37, 6, , 
2019/7/10, 52, 18, 38, 9, , 
2019/7/11, 57, 15, 41, 8, , 
2019/7/12, 53, 16, 30, 6, , 
2019/7/13, 55, 13, 32, 3, , 
2019/7/14, 43, 16, 34, 7, 1, 
2019/7/15, 47, 14, 34, 8, 1, 
2019/7/16, 49, 15, 36, 7, 1, 
2019/7/17, 48, 13, 28, 6, 1, 
2019/7/18, 40, 12, 30, 6, , 
2019/7/19, 49, 10, 23, 3, 1, 
2019/7/20, 35, 9, 20, 3, 1, 
2019/7/21, 42, 18, 35, 7, 1, 
2019/7/22, 57, 23, 43, 7, 1, 
2019/7/23, 85, 24, 29, 8, 1, 
2019/7/24, 82, 21, 31, 3, 1, 
2019/7/25, 82, 9, 22, 5, 1, 
2019/7/26, 45, 4, 22, 5, 1, 
2019/7/27, 22, 8, 21, 4, 1, 
2019/7/28, 30, 10, 28, 5, , 
2019/7/29, 34, 11, 26, 6, , 
2019/7/30, 35, 12, 27, 4, 1, 
2019/7/31, 35, 11, 35, 8, 1, 
2019/8/1, 44, 11, 26, 7, , 
2019/8/2, 48, 15, 39, 5, 1, 
2019/8/3, 55, 14, 31, 4, 1, 
2019/8/4, 63, 10, 21, 6, 1, 
2019/8/5, 49, 13, 27, 5, 1, 
2019/8/6, 55, 12, 24, 6, 1, 
2019/8/7, 73, 11, 24, 8, 1, 
2019/8/8, 68, 13, 23, 5, 1, 
2019/8/9, 50, 12, 23, 5, 1, 
2019/8/10, 53, 9, 27, 4, 1, 
2019/8/11, 49, 8, 28, 4, 1, 
2019/8/12, 30, 10, 26, 6, 1, 
2019/8/13, 34, 11, 35, 5, 1, 
2019/8/14, 45, 10, 23, 4, 1, 
2019/8/15, 51, 10, 32, 6, 1, 
2019/8/16, 35, 11, 37, 6, 1, 
2019/8/17, 44, 11, 24, 5, 1, 
2019/8/18, 55, 10, 25, 6, 1, 
2019/8/19, 35, 11, 26, 5, 1, 
2019/8/20, 36, 12, 35, 8, 1, 
2019/8/21, 39, 14, 37, 8, 1, 
2019/8/22, 48, 14, 44, 7, 1, 
2019/8/23, 56, 16, 41, 5, 1, 
2019/8/24, 66, 17, 33, 3, 1, 
2019/8/25, 69, 16, 31, 6, 1, 
2019/8/26, 79, 15, 30, 7, 1, 
2019/8/27, 55, 14, 31, 6, 1, 
2019/8/28, 54, 14, 30, 5, 1, 
2019/8/29, 49, 13, 25, 5, 1, 
2019/8/30, 42, 13, 29, 4, 1, 
2019/8/31, 36, 9, 25, 4, 1, 
2019/9/1, 19, 9, 29, 6, 1, 
2019/9/2, 10, 12, 35, 9, , 
2019/9/3, 16, 12, 36, 6, , 
2019/9/4, 9, 11, 28, 3, , 
2019/9/5, 5, 13, 32, 5, , 
2019/9/6, 32, 10, 31, 5, , 
2019/9/7, 38, 7, 27, 5, 1, 
2019/9/8, 33, 9, 29, 8, , 
2019/9/9, 37, 9, 31, 4, , 
2019/9/10, 27, 15, 38, 4, , 
2019/9/11, 34, 13, 32, 9, , 
2019/9/12, 47, 15, 32, 8, , 
2019/9/13, 59, 18, 38, 8, , 
2019/9/14, 65, 21, 32, 7, , 
2019/9/15, 69, 23, 32, 9, , 
2019/9/16, 68, 21, 36, 7, 1, 
2019/9/17, 68, 19, 23, 2, 1, 
2019/9/18, 71, 19, 32, 3, , 
2019/9/19, 54, 20, 37, 3, , 
2019/9/20, 60, 13, 37, 1, , 
2019/9/21, 45, 8, 28, 1, , 
2019/9/22, 38, 9, 22, 3, , 
2019/9/23, 37, 10, 26, 1, , 
2019/9/24, 40, 10, 26, 2, , 
2019/9/25, 35, 13, 29, 2, , 
2019/9/26, 47, 11, 27, 1, , 
2019/9/27, 42, 10, 27, 1, , 
2019/9/28, 32, 13, 31, 2, 1, 
2019/9/29, 39, 11, 20, 3, 1, 
2019/9/30, 35, 11, 27, 2, , 
2019/4/1, 49, 18, 43, 8, , 
2019/4/2, 59, 12, 36, 6, , 
2019/4/3, 12, 8, 32, 13, , 
2019/4/4, 14, 10, 33, 8, , 
2019/4/5, 16, 7, 34, 10, , 
2019/4/6, 18, 8, 35, 10, 1, 
2019/4/7, 22, 10, 38, 11, , 
2019/4/8, 19, 10, 36, 10, 1, 
2019/4/9, 23, 9, 37, 12, , 
2019/4/10, 28, 15, 39, 3, , 
2019/4/11, 53, 28, 42, 5, , 
2019/4/12, 80, 24, 42, 9, , 
2019/4/13, 70, 20, 35, 16, 1, 
2019/4/14, 60, 15, 30, 9, 1, 
2019/4/15, 30, 11, 33, 10, , 
2019/4/16, 30, 10, 40, 10, 2, 
2019/4/17, 32, 12, 41, 6, , 
2019/4/18, 30, 12, 37, 7, , 
2019/4/19, 37, 14, 45, 11, 1, 
2019/4/20, 49, 15, 39, 6, , 
2019/4/21, 55, 17, 38, 6, 1, 
2019/4/22, 56, 22, 38, 7, 1, 
2019/4/23, 41, 9, 33, 5, , 
2019/4/24, 17, 6, 34, 6, 1, 
2019/4/25, 11, 9, 37, 4, , 
2019/4/26, 18, 13, 34, 9, , 
2019/4/27, 27, 13, 36, 5, , 
2019/4/28, 23, 14, 32, 8, , 
2019/4/29, 33, 13, 34, 8, , 
2019/4/30, 32, 10, 39, 5, , 
2019/5/1, 25, 11, 40, 1, 1, 
2019/5/2, 25, 8, 37, 3, , 
2019/5/3, 12, 9, 38, 7, , 
2019/5/4, 20, 8, 34, 4, , 
2019/5/5, 16, 9, 34, 8, , 
2019/5/6, 21, 14, 41, 11, 1, 
2019/5/7, 35, 12, 32, 9, 1, 
2019/5/8, 18, 13, 34, 7, 1, 
2019/5/9, 29, 12, 25, 6, , 
2019/5/10, 22, 10, 33, 1, , 
2019/5/11, 14, 10, 39, 6, , 
2019/5/12, 23, 12, 39, 7, 1, 
2019/5/13, 29, 15, 40, 10, 1, 
2019/5/14, 33, 15, 42, 10, 1, 
2019/5/15, 36, 18, 43, 8, 1, 
2019/5/16, 42, 16, 43, 3, , 
2019/5/17, 24, 10, 33, 6, , 
2019/5/18, 15, 9, 40, 1, , 
2019/5/19, 22, 15, 35, 9, , 
2019/5/20, 41, 14, 35, 8, 1, 
2019/5/21, 44, 14, 35, 9, 1, 
2019/5/22, 49, 16, 33, 6, 1, 
2019/5/23, 54, 11, 30, 1, , 
2019/5/24, 22, 10, 32, 1, , 
2019/5/25, 26, 8, 24, 2, , 
2019/5/26, 15, 6, 24, 4, , 
2019/5/27, 17, 11, 27, 2, , 
2019/5/28, 19, 11, 26, 3, , 
2019/5/29, 13, 10, 23, 5, 1, 
2019/5/30, 20, 12, 29, 5, 1, 
2019/5/31, 29, 14, 43, 6, 1, 
2019/6/1, 24, 16, 41, 3, 1, 
2019/6/2, 28, 13, 21, 6, 1, 
2019/6/3, 30, 13, 25, 4, 1, 
2019/6/4, 35, 9, 30, 4, , 
2019/6/5, 15, 11, 36, 6, , 
2019/6/6, 18, 13, 34, 2, 1, 
2019/6/7, 14, 13, 30, 3, 1, 
2019/6/8, 18, 13, 33, 2, 1, 
2019/6/9, 21, 9, 36, 2, 1, 
2019/6/10, 13, 7, 30, 4, 1, 
2019/6/11, 15, 10, 30, 5, , 
2019/6/12, 16, 11, 29, 6, 1, 
2019/6/13, 18, 9, 27, 5, 1, 
2019/6/14, 20, 9, 31, 4, 1, 
2019/6/15, 19, 10, 28, 4, 1, 
2019/6/16, 32, 12, 26, 4, 1, 
2019/6/17, 42, 18, 40, 8, 1, 
2019/6/18, 46, 17, 29, 7, 1, 
2019/6/19, 40, 10, 29, 2, 1, 
2019/6/20, 18, 7, 25, 3, 1, 
2019/6/21, 14, 10, 25, 6, 1, 
2019/6/22, 26, 15, 34, 4, 2, 
2019/6/23, 45, 17, 25, 4, 1, 
2019/6/24, 67, 16, 24, 5, 1, 
2019/6/25, 60, 21, 33, 7, 1, 
2019/6/26, 39, 28, 32, 9, 1, 
2019/6/27, 43, 21, 27, 4, 1, 
2019/6/28, 45, 13, 25, 3, 1, 
2019/6/29, 50, 10, 20, 1, 1, 
2019/6/30, 46, 10, 20, 3, 1, 
2019/1/1, 60, 6, 17, 10, 1, 
2019/1/2, 34, 9, 16, 12, 2, 
2019/1/3, 62, 12, 11, 14, 2, 
2019/1/4, 75, 14, 14, 14, 2, 
2019/1/5, 78, 14, 14, 11, 1, 
2019/1/6, 83, 11, 15, 16, 2, 
2019/1/7, 68, 10, 17, 15, 2, 
2019/1/8, 56, 7, 24, 6, 1, 
2019/1/9, 31, 9, 24, 9, 1, 
2019/1/10, 35, 11, 22, 17, 1, 
2019/1/11, 40, 11, 23, 13, 1, 
2019/1/12, 45, 7, 27, 7, 1, 
2019/1/13, 29, 6, 25, 7, 1, 
2019/1/14, 20, 7, 25, 14, 1, 
2019/1/15, 30, 11, 20, 17, 1, 
2019/1/16, 59, 10, 23, 16, 1, 
2019/1/17, 32, 7, 17, 20, , 
2019/1/18, 32, 6, 21, 10, 1, 
2019/1/19, 33, 4, 31, 4, , 
2019/1/20, 15, 6, 28, 6, , 
2019/1/21, 27, 5, 27, 9, , 
2019/1/22, 23, 7, 32, 2, , 
2019/1/23, 17, 8, 31, 16, , 
2019/1/24, 32, 6, 29, 5, , 
2019/1/25, 17, 8, 29, 11, 2, 
2019/1/26, 26, 8, 32, 3, 1, 
2019/1/27, 25, 9, 35, 2, , 
2019/1/28, 21, 8, 34, 6, , 
2019/1/29, 21, 7, 33, 9, , 
2019/1/30, 18, 4, 29, 6, , 
2019/1/31, 9, 5, 29, 9, , 
2019/2/1, 20, 9, 35, 3, , 
2019/2/2, 17, 9, 28, 7, 1, 
2019/2/3, 25, 8, 15, 17, 1, 
2019/2/4, 37, 9, 19, 17, 1, 
2019/2/5, 39, 16, 16, 19, 1, 
2019/2/6, 40, 14, 27, 16, 1, 
2019/2/7, 40, 12, 23, 15, 1, 
2019/2/8, 44, 11, 28, 7, 1, 
2019/2/9, 43, 10, 34, 2, 1, 
2019/2/10, 17, 11, 33, 10, 1, 
2019/2/11, 21, 12, 22, 16, 1, 
2019/2/12, 38, 15, 15, 19, 1, 
2019/2/13, 42, 12, 33, 5, 1, 
2019/2/14, 32, 8, 34, 7, 1, 
2019/2/15, 26, 15, 35, 7, 1, 
2019/2/16, 35, 9, 35, 2, 1, 
2019/2/17, 14, 16, 34, 6, 1, 
2019/2/18, 43, 18, 33, 8, 1, 
2019/2/19, 36, 26, 33, 17, 2, 
2019/2/20, 66, 30, 33, 8, 1, 
2019/2/21, 61, 41, 28, 16, 1, 
2019/2/22, 77, 34, 33, 12, 2, 
2019/2/23, 74, 23, 37, 9, 1, 
2019/2/24, 68, 31, 29, 17, 2, 
2019/2/25, 89, 33, 34, 18, 2, 
2019/2/26, 57, 19, 40, 10, 2, 
2019/2/27, 48, 22, 36, 14, 1, 
2019/2/28, 46, 21, 34, 14, 1, 
2019/3/1, 51, 13, 31, 10, 1, 
2019/3/2, 40, 10, 34, 4, 1, 
2019/3/3, 33, 18, 36, 4, 1, 
2019/3/4, 27, 17, 35, 7, 14, 
2019/3/5, 30, 10, 31, 3, 1, 
2019/3/6, 20, 10, 33, 9, 2, 
2019/3/7, 19, 9, 33, 9, 2, 
2019/3/8, 19, 9, 20, 9, 2, 
2019/3/9, 25, 10, 27, 8, 3, 
2019/3/10, 28, 12, 36, 8, 1, 
2019/3/11, 20, 12, 35, 8, 6, 
2019/3/12, 24, 10, 36, 3, 1, 
2019/3/13, 15, 12, 34, 7, 1, 
2019/3/14, 20, 13, 36, 11, 3, 
2019/3/15, 29, 20, 29, 13, 1, 
2019/3/16, 49, 18, 39, 2, 1, 
2019/3/17, 31, 11, 37, 3, , 
2019/3/18, 14, 7, 37, 1, 1, 
2019/3/19, 9, 12, 39, 10, 1, 
2019/3/20, 33, 17, 38, 15, 1, 
2019/3/21, 47, 17, 41, 15, 2, 
2019/3/22, 44, 19, 43, 14, 1, 
2019/3/23, 53, 23, 42, 13, 1, 
2019/3/24, 65, 29, 37, 5, , 
2019/3/25, 69, 19, 36, 9, , 
2019/3/26, 33, 17, 37, 16, 2, 
2019/3/27, 49, 22, 39, 16, 2, 
2019/3/28, 63, 21, 44, 12, 1, 
2019/3/29, 50, 15, 46, 6, , 
2019/3/30, 33, 16, 42, 10, 1, 
2019/3/31, 46, 16, 32, 15, 9, 
2018/10/1, 35, 13, 37, 3, 1, 
2018/10/2, 41, 14, 27, 12, 1, 
2018/10/3, 49, 15, 28, 10, 1, 
2018/10/4, 59, 16, 24, 13, 1, 
2018/10/5, 56, 19, 39, 16, 1, 
2018/10/6, 55, 18, 32, 10, 1, 
2018/10/7, 32, 9, 27, 2, 1, 
2018/10/8, 33, 16, 24, 9, 1, 
2018/10/9, 46, 13, 31, 6, 1, 
2018/10/10, 39, 13, 28, 6, 1, 
2018/10/11, 41, 17, 21, 12, 1, 
2018/10/12, 49, 13, 27, 6, 8, 
2018/10/13, 38, 12, 30, 4, 1, 
2018/10/14, 39, 12, 27, 12, 4, 
2018/10/15, 32, 15, 23, 10, 1, 
2018/10/16, 46, 18, 25, 14, 1, 
2018/10/17, 55, 23, 21, 10, 1, 
2018/10/18, 57, 24, 29, 6, 2, 
2018/10/19, 65, 32, 27, 15, 1, 
2018/10/20, 85, 32, 26, 8, 1, 
2018/10/21, 89, 21, 30, 9, 1, 
2018/10/22, 62, 22, 22, 17, 1, 
2018/10/23, 59, 22, 26, 17, 2, 
2018/10/24, 56, 21, 22, 17, 2, 
2018/10/25, 64, 23, 20, 11, 1, 
2018/10/26, 73, 15, 27, 6, 1, 
2018/10/27, 42, 9, 24, 6, 1, 
2018/10/28, 26, 9, 24, 4, 1, 
2018/10/29, 24, 8, 21, 8, 1, 
2018/10/30, 24, 11, 16, 20, 1, 
2018/10/31, 36, 11, 23, 7, 1, 
2018/11/1, 33, 8, 28, 12, 1, 
2018/11/2, 33, 12, 23, 13, 1, 
2018/11/3, 43, 10, 29, 7, 1, 
2018/11/4, 40, 7, 29, 8, 1, 
2018/11/5, 27, 8, 25, 5, 1, 
2018/11/6, 24, 12, 27, 9, 1, 
2018/11/7, 28, 11, 25, 7, 1, 
2018/11/8, 28, 10, 27, 8, , 
2018/11/9, 19, 9, 28, 3, 1, 
2018/11/10, 17, 8, 28, 5, 1, 
2018/11/11, 22, 7, 27, 9, 1, 
2018/11/12, 17, 13, 22, 17, 1, 
2018/11/13, 38, 17, 26, 7, 1, 
2018/11/14, 56, 17, 27, 6, 1, 
2018/11/15, 50, 15, 25, 12, 1, 
2018/11/16, 50, 15, 24, 11, 1, 
2018/11/17, 53, 18, 24, 11, 1, 
2018/11/18, 38, 16, 16, 16, 1, 
2018/11/19, 54, 22, 11, 17, 1, 
2018/11/20, 71, 16, 22, 12, 1, 
2018/11/21, 46, 9, 25, 7, 1, 
2018/11/22, 29, 10, 27, 11, 1, 
2018/11/23, 24, 7, 25, 3, , 
2018/11/24, 15, 8, 26, 8, 1, 
2018/11/25, 21, 10, 26, 9, 1, 
2018/11/26, 25, 16, 22, 18, 1, 
2018/11/27, 37, 15, 19, 18, 1, 
2018/11/28, 42, 11, 27, 13, 1, 
2018/11/29, 28, 11, 24, 13, 1, 
2018/11/30, 31, 11, 20, 11, 1, 
2018/12/1, 29, 10, 21, 6, 1, 
2018/12/2, 28, 7, 21, 10, 1, 
2018/12/3, 29, 12, 6, 16, 1, 
2018/12/4, 43, 17, 17, 13, 1, 
2018/12/5, 67, 14, 28, 8, 3, 
2018/12/6, 37, 11, 30, 9, 2, 
2018/12/7, 38, 19, 29, 8, 1, 
2018/12/8, 32, 24, 34, 3, , 
2018/12/9, 41, 31, 30, 19, 1, 
2018/12/10, 46, 27, 8, 22, 1, 
2018/12/11, 61, 21, 20, 17, 2, 
2018/12/12, 44, 13, 34, 8, 1, 
2018/12/13, 28, 14, 33, 8, 2, 
2018/12/14, 28, 10, 18, 12, 2, 
2018/12/15, 25, 7, 30, 6, 1, 
2018/12/16, 16, 12, 19, 20, 2, 
2018/12/17, 30, 10, 28, 8, 2, 
2018/12/18, 14, 8, 27, 14, 5, 
2018/12/19, 22, 14, 21, 16, 3, 
2018/12/20, 21, 9, 24, 6, 1, 
2018/12/21, 21, 6, 15, 16, 3, 
2018/12/22, 30, 9, 11, 11, 2, 
2018/12/23, 42, 8, 12, 9, 1, 
2018/12/24, 53, 11, 5, 9, 2, 
2018/12/25, 64, 8, 14, 12, 3, 
2018/12/26, 39, 9, 10, 14, 2, 
2018/12/27, 62, 15, 22, 12, 1, 
2018/12/28, 72, 12, 17, 12, 1, 
2018/12/29, 65, 11, 18, 9, 1, 
2018/12/30, 67, , , , , 
2018/9/4, 55, 18, 42, 11, 2, 
2018/9/5, 60, 22, 31, 9, 2, 
2018/9/6, 55, 16, 33, 9, , 
2018/9/7, 50, 18, 35, 11, , 
2018/9/8, 57, 19, 32, 10, , 
2018/9/9, 55, 20, 35, 8, , 
2018/9/10, 51, 17, 32, 7, , 
2018/9/11, 69, 20, 33, 9, 1, 
2018/9/12, 58, 19, 35, 8, 1, 
2018/9/13, 60, 17, 27, 6, 1, 
2018/9/14, 42, 8, 21, 6, , 
2018/9/15, 40, 11, 33, 7, 1, 
2018/9/16, 50, 16, 35, 7, 1, 
2018/9/17, 58, 17, 35, 8, 1, 
2018/9/18, 68, 17, 30, 8, 1, 
2018/9/19, 62, 20, 28, 7, 1, 
2018/9/20, 63, 19, 31, 8, 1, 
2018/9/21, 62, 21, 27, 7, 1, 
2018/9/22, 42, 13, 26, 7, 1, 
2018/9/23, 63, 13, 27, 8, 2, 
2018/9/24, 42, 8, 26, 5, 1, 
2018/9/25, 44, 10, 28, 9, 1, 
2018/9/26, 51, 19, 35, 10, 1, 
2018/9/27, 51, 23, 42, 7, 1, 
2018/9/28, 70, 27, 37, 11, 1, 
2018/9/29, 68, 23, 42, 11, 1, 
2018/9/30, 61, 20, 39, 6, 1, 
2021/10/29, , 10, 23, 6, , 
2021/1/3, , 5, 24, 6, 1, 
2020/11/26, , 18, 24, 19, 1, 
2020/3/31, , 7, 23, 4, , 
2020/6/7, , 8, 28, 2, 1, 
2020/1/1, , 20, 23, 1, 1, 
2020/1/24, , 36, 23, 1, 1, 
2020/1/25, , 25, 23, 1, 1, 
2020/1/26, , 14, 21, 1, 1, 
2018/12/31, , 13, 11, 10, 2, 
2018/7/1, , 19, 33, 2, 2, 
2018/7/2, , 15, 35, 4, 2, 
2018/7/3, , 15, 31, 6, 2, 
2018/7/4, , 13, 30, 4, 2, 
2018/7/5, , 12, 37, 4, 2, 
2018/7/6, , 18, 31, 6, 2, 
2018/7/7, , 15, 32, 7, 2, 
2018/7/8, , 17, 26, 6, 2, 
2018/7/9, , 20, 34, 8, 2, 
2018/7/10, , 24, 37, 10, 2, 
2018/7/11, , 20, 40, 9, , 
2018/7/12, , 15, 36, 11, 2, 
2018/7/13, , 17, 42, 11, 2, 
2018/7/14, , 19, 40, 8, 2, 
2018/7/15, , 21, 42, 8, 2, 
2018/7/16, , 17, 40, 4, 2, 
2018/7/17, , 13, 18, 7, 2, 
2018/7/18, , 15, 33, 6, , 
2018/7/19, , 16, 28, 3, 2, 
2018/7/20, , 14, 29, 6, 2, 
2018/7/21, , 12, 27, 4, , 
2018/7/22, , 11, 22, 4, 2, 
2018/7/23, , 13, 33, 6, , 
2018/7/24, , 24, 28, 6, 2, 
2018/7/25, , 16, 25, 3, 2, 
2018/7/26, , 13, 24, 7, 1, 
2018/7/27, , 16, 27, 5, 1, 
2018/7/28, , 12, 22, 3, 2, 
2018/7/29, , 15, 26, 4, 1, 
2018/7/30, , 18, 32, 5, 1, 
2018/7/31, , 17, 20, 4, 1, 
2018/8/1, , 11, 23, 4, 1, 
2018/8/2, , 18, 31, 7, 1, 
2018/8/3, , 25, 37, 9, 1, 
2018/8/4, , 22, 34, 5, 1, 
2018/8/5, , 23, 39, 5, 1, 
2018/8/6, , 28, 47, 8, 2, 
2018/8/7, , 30, 38, 2, 1, 
2018/8/8, , 14, 25, 5, 1, 
2018/8/9, , 10, 34, 4, 2, 
2018/8/10, , 10, 24, 5, 2, 
2018/8/11, , 12, 34, 6, 1, 
2018/8/12, , 17, 35, 6, 2, 
2018/8/13, , 12, 22, 4, 1, 
2018/8/14, , 10, 18, 5, 1, 
2018/8/15, , 13, 25, 7, 1, 
2018/8/16, , 15, 26, 6, 1, 
2018/8/17, , 16, 20, 4, 1, 
2018/8/18, , 17, 27, 6, 1, 
2018/8/19, , 17, 28, 6, 2, 
2018/8/20, , 19, 22, 6, 1, 
2018/8/21, , 16, 23, 7, 1, 
2018/8/22, , 16, 31, 6, 1, 
2018/8/23, , 17, 23, 7, 2, 
2018/8/24, , 12, 22, 5, 1, 
2018/8/25, , 14, 26, 6, 2, 
2018/8/26, , 13, 28, 6, 1, 
2018/8/27, , 12, 29, 7, 1, 
2018/8/28, , 21, 28, 9, 2, 
2018/8/29, , 18, 27, 9, 2, 
2018/8/30, , 16, 28, 8, 1, 
2018/8/31, , 16, 29, 8, 2, 
2018/9/1, , 14, 35, 6, 2, 
2018/9/2, , 14, 40, 7, 2, 
2018/9/3, , 14, 32, 7, 2, 
2018/4/1, , 11, 41, 2, 1, 
2018/4/2, , 7, 36, 8, 4, 
2018/4/3, , 9, 39, 4, , 
2018/4/4, , 10, 35, 11, 1, 
2018/4/5, , 17, 40, 3, 1, 
2018/4/6, , 14, 38, 9, , 
2018/4/7, , 11, 40, 7, , 
2018/4/8, , 10, 33, 17, 1, 
2018/4/9, , 13, 36, 9, , 
2018/4/10, , 8, 42, 4, , 
2018/4/11, , 9, 41, 8, , 
2018/4/12, , 11, 30, 13, 1, 
2018/4/13, , 12, 38, 10, 1, 
2018/4/14, , 14, 36, 7, 1, 
2018/4/15, , 13, 38, 5, , 
2018/4/16, , 15, 38, 11, 1, 
2018/4/17, , 14, 40, 10, 1, 
2018/4/18, , 14, 49, 8, , 
2018/4/19, , 25, 42, 8, 1, 
2018/4/20, , 26, 39, 5, 1, 
2018/4/21, , 35, 46, 2, 1, 
2018/4/22, , 31, 36, 3, , 
2018/4/23, , 25, 37, 5, , 
2018/4/24, , 24, 35, 4, , 
2018/4/25, , 18, 36, 7, , 
2018/4/26, , 10, 37, 7, , 
2018/4/27, , 13, 26, 7, , 
2018/4/28, , 13, 40, 2, 1, 
2018/4/29, , 10, 33, 7, 1, 
2018/4/30, , 7, 38, 5, , 
2018/5/1, , 11, 35, 9, , 
2018/5/2, , 17, 41, 2, , 
2018/5/3, , 14, 43, 3, , 
2018/5/4, , 16, 38, 5, , 
2018/5/5, , 17, 71, 7, , 
2018/5/6, , 25, 52, 12, 1, 
2018/5/7, , 31, 51, 2, , 
2018/5/8, , 27, 37, 1, 1, 
2018/5/9, , 19, 40, 3, , 
2018/5/10, , 17, 41, , 1, 
2018/5/11, , 18, 39, , 1, 
2018/5/12, , 13, 34, , , 
2018/5/13, , 11, 37, , 1, 
2018/5/14, , 13, 38, , 2, 
2018/5/15, , 13, 32, 1, 1, 
2018/5/16, , 12, 36, 6, 2, 
2018/5/17, , 15, 32, 8, 2, 
2018/5/18, , 21, 18, , 1, 
2018/5/19, , 19, , , , 
2018/5/21, , 21, 50, 7, 1, 
2018/5/22, , 25, 44, 10, 3, 
2018/5/23, , 28, 42, 8, 1, 
2018/5/24, , 27, 40, 6, 1, 
2018/5/25, , 20, 37, 8, 1, 
2018/5/26, , 16, 40, 7, , 
2018/5/27, , 15, 44, 7, 1, 
2018/5/28, , 15, 40, 9, 1, 
2018/5/29, , 16, 37, 8, 1, 
2018/5/30, , 17, 34, 7, 1, 
2018/5/31, , 16, 29, 9, 1, 
2018/6/1, , 19, 26, 2, 1, 
2018/6/2, , 16, 29, 5, 1, 
2018/6/3, , 19, 29, 3, 1, 
2018/6/4, , 16, 32, 4, 1, 
2018/6/5, , 12, 36, 9, 1, 
2018/6/6, , 18, 36, 10, 1, 
2018/6/7, , 12, 32, 9, 2, 
2018/6/8, , 14, 28, 6, 2, 
2018/6/9, , 13, 29, 6, 2, 
2018/6/10, , 9, 30, 7, 2, 
2018/6/11, , 8, 38, 6, 2, 
2018/6/12, , 15, 34, 1, 2, 
2018/6/13, , 16, 27, 6, 2, 
2018/6/14, , 12, 24, 7, 2, 
2018/6/15, , 14, 27, 2, 2, 
2018/6/16, , 8, 28, 6, 2, 
