date, pm25, pm10, o3, no2, so2, co
2017/3/19, , 16, 25, 23, 3, 
2017/3/20, , 21, 21, 31, 3, 
2017/3/21, , 13, 22, 23, 2, 
2017/3/22, , 11, 30, 21, 2, 
2017/3/23, , 9, 27, 24, 4, 
2017/3/24, , 14, 23, 24, 1, 
2017/3/25, , 6, 33, 9, , 
2017/3/26, , 7, 36, 21, 3, 
2017/3/27, , 13, 28, 31, 4, 
2017/3/28, , 16, 22, 36, 6, 
2017/3/29, , 23, 31, 29, 2, 
2017/3/30, , 17, 28, 27, 3, 
2017/3/31, , 17, 32, 14, 2, 
2016/10/1, , 13, 24, 12, 4, 
2016/10/2, , 15, 15, 23, 5, 
2016/10/3, , 26, 24, 21, 4, 
2016/10/4, , 34, 17, 22, 3, 
2016/10/5, , 18, 19, 24, 1, 
2016/10/6, , 16, 28, 16, 3, 
2016/10/7, , 17, 25, 16, 4, 
2016/10/8, , 16, 30, 14, 1, 
2016/10/9, , 11, 24, 23, 5, 
2016/10/10, , 20, 21, 23, 6, 
2016/10/11, , 20, 28, 16, 3, 
2016/10/12, , 19, 11, 24, 2, 
2016/10/13, , 17, 25, 23, 2, 
2016/10/14, , 15, 24, 20, 2, 
2016/10/15, , 14, 26, 22, 2, 
2016/10/16, , 16, 11, 26, 6, 
2016/10/17, , 27, 17, 21, 1, 
2016/10/18, , 16, 14, 21, 3, 
2016/10/19, , 24, 15, 22, 4, 
2016/10/20, , 20, 17, 23, 5, 
2016/10/21, , 21, 17, 18, 5, 
2016/10/22, , 20, 24, 13, 2, 
2016/10/23, , 8, 26, 20, 2, 
2016/10/24, , 13, 5, 25, 6, 
2016/10/25, , 30, 8, 22, 3, 
2016/10/26, , 30, 16, 21, 3, 
2016/10/27, , 20, 4, 23, 7, 
2016/10/28, , 32, 7, 25, 5, 
2016/10/29, , 33, 11, 20, 4, 
2016/10/30, , 33, 5, 27, 4, 
2016/10/31, , 31, 17, 23, 3, 
2016/11/1, , 18, 7, 31, 9, 
2016/11/2, , 34, 4, 30, 8, 
2016/11/3, , 39, 9, 25, 6, 
2016/11/4, , 33, 17, 23, 3, 
2016/11/5, , 12, 25, 15, 1, 
2016/11/6, , 4, 24, 22, 2, 
2016/11/7, , 7, 12, 25, 3, 
2016/11/8, , 12, 27, 18, 2, 
2016/11/9, , 12, 18, 25, 2, 
2016/11/10, , 12, 25, 25, 2, 
2016/11/11, , 15, 3, 20, 4, 
2016/11/12, , 19, 24, 18, 2, 
2016/11/13, , 9, 19, 25, 3, 
2016/11/14, , 15, 8, 27, 3, 
2016/11/15, , 20, 3, 25, 6, 
2016/11/16, , 29, 2, 24, 6, 
2016/11/17, , 38, 7, 26, 6, 
2016/11/18, , 33, 24, 16, 2, 
2016/11/19, , 10, 29, 6, 1, 
2016/11/20, , 7, 28, 11, 1, 
2016/11/21, , 14, , 32, 5, 
2016/11/22, , 22, , 25, 2, 
2016/11/23, , 8, , 18, 2, 
2016/11/24, , 10, , 25, 5, 
2016/11/25, , 18, , 25, 2, 
2016/11/26, , 12, , 21, 5, 
2016/11/27, , 13, , 26, 5, 
2016/11/28, , 27, 4, 22, 3, 
2016/11/29, , 22, 16, 20, 3, 
2016/11/30, , 20, 15, 25, 3, 
2016/12/1, , 17, 3, 25, 4, 
2016/12/2, , 19, , , , 
2016/12/5, , 19, 5, 24, 4, 
2016/12/6, , 20, 2, 26, 8, 
2016/12/7, , 22, 15, 17, 2, 
2016/12/8, , 10, 18, 22, 3, 
2016/12/9, , 14, 8, 29, 4, 
2016/12/10, , 18, 2, 27, 10, 
2016/12/11, , 24, 2, 29, 7, 
2016/12/12, , 31, 7, 24, 4, 
2016/12/13, , 19, 15, 18, 2, 
2016/12/14, , 13, 12, 19, 2, 
2016/12/15, , 15, 14, 24, 3, 
2016/12/16, , 20, 4, 21, 4, 
2016/12/17, , 27, 5, 18, 3, 
2016/12/18, , 21, 5, 24, 6, 
2016/12/19, , 27, 16, 23, 2, 
2016/12/20, , 14, 5, 26, 3, 
2016/12/21, , 16, 3, 21, 2, 
2016/12/22, , 15, 4, 22, 3, 
2016/12/23, , 22, 2, 18, 3, 
2016/12/24, , 19, 8, 14, 2, 
2016/12/25, , 18, 8, 20, 3, 
2016/12/26, , 17, 17, 18, 3, 
2016/12/27, , 14, 4, 24, 4, 
2016/12/28, , 22, , , , 
2016/12/30, , 22, 1, 14, 3, 
2016/12/31, , 16, , , , 
2016/7/1, , 21, 22, 14, 1, 
2016/7/2, , 11, 27, 10, 1, 
2016/7/3, , 10, 22, 12, , 
2016/7/4, , 14, 11, 12, , 
2016/7/5, , 11, 11, 7, , 
2016/7/6, , 8, 22, 16, 1, 
2016/7/7, , 21, 20, 17, , 
2016/7/8, , 16, 34, 14, 2, 
2016/7/9, , 16, 28, 13, 4, 
2016/7/10, , 21, 16, 25, , 
2016/7/11, , 15, 19, 24, 1, 
2016/7/12, , 13, 20, 12, 3, 
2016/7/13, , 12, 19, 15, 2, 
2016/7/14, , 17, 29, 15, 3, 
2016/7/15, , 19, 9, 21, , 
2016/7/16, , 19, 36, 17, 4, 
2016/7/17, , 20, 42, 31, 5, 
2016/7/18, , 26, 42, 23, 1, 
2016/7/19, , 25, 34, 17, 4, 
2016/7/20, , 29, 22, 19, 4, 
2016/7/21, , 20, 20, 14, 3, 
2016/7/22, , 14, 18, 10, 2, 
2016/7/23, , 9, 27, 10, 1, 
2016/7/24, , 10, 22, 12, 3, 
2016/7/25, , 13, 19, 14, , 
2016/7/26, , 11, 22, 12, , 
2016/7/27, , 12, 19, 14, 10, 
2016/7/28, , 14, 20, 16, 3, 
2016/7/29, , 17, 17, 12, 4, 
2016/7/30, , 11, 20, 9, 11, 
2016/7/31, , 8, 21, 14, 2, 
2016/8/1, , 12, 29, 16, 2, 
2016/8/2, , 15, 28, 16, 4, 
2016/8/3, , 17, 19, 15, 2, 
2016/8/4, , 16, 20, 11, 1, 
2016/8/5, , 13, 19, 8, 2, 
2016/8/6, , 11, 33, 10, 4, 
2016/8/7, , 12, 27, 15, 7, 
2016/8/8, , 15, 22, 11, , 
2016/8/9, , 11, 27, 13, 3, 
2016/8/10, , 19, 27, 15, 2, 
2016/8/11, , 19, 31, 18, 3, 
2016/8/12, , 17, 43, 19, 4, 
2016/8/13, , 21, 44, 16, 6, 
2016/8/14, , 21, 35, 15, 2, 
2016/8/15, , 16, 36, 18, 2, 
2016/8/16, , 24, 37, 15, 2, 
2016/8/17, , 27, 22, 13, 5, 
2016/8/18, , 13, 21, 16, 3, 
2016/8/19, , 19, 25, 10, 2, 
2016/8/20, , 15, 25, 12, 2, 
2016/8/21, , 16, 32, 21, 3, 
2016/8/22, , 19, 34, 21, 3, 
2016/8/23, , 31, 29, 15, 3, 
2016/8/24, , 33, 34, 19, 2, 
2016/8/25, , 26, 32, 14, 4, 
2016/8/26, , 23, 36, 16, 3, 
2016/8/27, , 24, 25, 12, 2, 
2016/8/28, , 17, 20, 12, 3, 
2016/8/29, , 12, 26, 11, 2, 
2016/8/30, , 12, 29, 17, 2, 
2016/8/31, , 18, 32, 18, 3, 
2016/9/1, , 20, 28, 17, 3, 
2016/9/2, , 19, 34, 19, 5, 
2016/9/3, , 20, 31, 18, 5, 
2016/9/4, , 23, 26, 20, 5, 
2016/9/5, , 27, 25, 25, 5, 
2016/9/6, , 27, 31, 24, 4, 
2016/9/7, , 35, 16, 17, 3, 
2016/9/8, , 14, 20, 19, 3, 
2016/9/9, , 20, 33, 18, 4, 
2016/9/10, , 22, 35, 18, 4, 
2016/9/11, , 23, 33, 24, 3, 
2016/9/12, , 28, 24, 16, 1, 
2016/9/13, , 20, 13, 18, 2, 
2016/9/14, , 13, 23, 10, 1, 
2016/9/15, , 9, 19, 21, 1, 
2016/9/16, , 13, 18, 14, 2, 
2016/9/17, , 11, 19, 15, 1, 
2016/9/18, , 11, 17, 18, 2, 
2016/9/19, , 19, 11, 22, 1, 
2016/9/20, , 16, 20, 18, 2, 
2016/9/21, , 21, 23, 19, 1, 
2016/9/22, , 21, 21, 20, 2, 
2016/9/23, , 19, 29, 19, 2, 
2016/9/24, , 25, 26, 12, 2, 
2016/9/25, , 14, 16, 18, 4, 
2016/9/26, , 21, 3, 21, 6, 
2016/9/27, , 26, 7, 17, 1, 
2016/9/28, , 9, 7, 22, , 
2016/9/29, , 25, 20, 22, 2, 
2016/9/30, , 27, 20, 16, 3, 
2016/4/1, , 14, 28, 20, 5, 
2016/4/2, , 12, 31, 10, 4, 
2016/4/3, , 8, 32, 19, 4, 
2016/4/4, , 10, 30, 18, 4, 
2016/4/5, , 12, 28, 21, 6, 
2016/4/6, , 17, 30, 21, 5, 
2016/4/7, , 12, 29, 21, 5, 
2016/4/8, , 10, 22, 21, 5, 
2016/4/9, , 14, 34, 12, 5, 
2016/4/10, , 10, 30, 12, 4, 
2016/4/11, , 8, 33, 13, 4, 
2016/4/12, , 9, 34, 13, , 
2016/4/13, , 8, 31, 14, 4, 
2016/4/14, , 11, 26, 19, 5, 
2016/4/15, , 13, 28, 14, 4, 
2016/4/16, , 8, 30, 13, 5, 
2016/4/17, , 8, 31, 16, 4, 
2016/4/18, , 12, 23, 24, 6, 
2016/4/19, , 23, 33, 20, 4, 
2016/4/20, , 13, 28, 21, 5, 
2016/4/21, , 13, 24, 21, 6, 
2016/4/22, , 21, 28, 16, 5, 
2016/4/23, , 14, 31, 12, 4, 
2016/4/24, , 10, 31, 17, 5, 
2016/4/25, , 16, 26, 20, 6, 
2016/4/26, , 16, 29, 18, 5, 
2016/4/27, , 14, 33, 20, 4, 
2016/4/28, , 14, 28, 21, 5, 
2016/4/29, , 16, 30, 12, , 
2016/4/30, , 12, 31, 13, , 
2016/5/1, , 13, 29, 20, 5, 
2016/5/2, , 16, 25, 17, 5, 
2016/5/3, , 17, 8, 14, 7, 
2016/5/4, , 22, 31, 29, 3, 
2016/5/5, , 28, 37, 16, 3, 
2016/5/6, , 19, 34, 9, 2, 
2016/5/7, , 10, 39, 5, 1, 
2016/5/8, , 8, 28, 16, 2, 
2016/5/9, , 12, 37, 11, 2, 
2016/5/10, , 9, 35, 17, 2, 
2016/5/11, , 11, 23, 26, 3, 
2016/5/12, , 18, 22, 23, 2, 
2016/5/13, , 17, 34, 15, 2, 
2016/5/14, , 12, 40, 10, 1, 
2016/5/15, , 16, 41, 15, 2, 
2016/5/16, , 19, 30, 18, 2, 
2016/5/17, , 19, , , , 
2016/5/18, , 20, 15, 25, 2, 
2016/5/19, , 13, 20, 22, 3, 
2016/5/20, , 20, 21, 20, 4, 
2016/5/21, , 22, , , , 
2016/5/23, , 18, 27, 19, 3, 
2016/5/24, , 17, 30, 17, 3, 
2016/5/25, , 20, 30, 16, 2, 
2016/5/26, , 18, 29, 17, 2, 
2016/5/27, , 22, 33, 10, 1, 
2016/5/28, , 15, 28, 10, 2, 
2016/5/29, , 9, 24, 17, 1, 
2016/5/30, , 13, 38, 12, 1, 
2016/5/31, , 22, 34, 16, 2, 
2016/6/1, , 21, 30, 17, 3, 
2016/6/2, , 19, 30, 16, 3, 
2016/6/3, , 19, 29, 15, 2, 
2016/6/4, , 17, 31, 12, 2, 
2016/6/5, , 15, 26, 18, 2, 
2016/6/6, , 20, 31, 20, 4, 
2016/6/7, , 26, 33, 21, 3, 
2016/6/8, , 24, 33, 19, 2, 
2016/6/9, , 21, 32, 17, 1, 
2016/6/10, , 17, 27, 12, 2, 
2016/6/11, , 14, 25, 15, 3, 
2016/6/12, , 15, 19, 13, 2, 
2016/6/13, , 16, 24, 13, 1, 
2016/6/14, , 15, 15, 17, 1, 
2016/6/15, , 12, 24, 15, 1, 
2016/6/16, , 11, 22, 20, 2, 
2016/6/17, , 16, 25, 12, 1, 
2016/6/18, , 10, 24, 10, 1, 
2016/6/19, , 10, 20, 15, 3, 
2016/6/20, , 16, 24, 21, 5, 
2016/6/21, , 26, 17, 19, 2, 
2016/6/22, , 29, 17, 13, 1, 
2016/6/23, , 24, 21, 13, 1, 
2016/6/24, , 13, 22, 8, , 
2016/6/25, , 10, 22, 9, , 
2016/6/26, , 10, 21, 13, 2, 
2016/6/27, , 19, 21, 12, 2, 
2016/6/28, , 16, 19, 14, 1, 
2016/6/29, , 17, 21, 15, 1, 
2016/6/30, , 20, 16, 17, 2, 
2016/1/4, , 10, 27, 17, 2, 
2016/1/5, , 11, 28, 7, 1, 
2016/1/6, , 7, 29, 19, 2, 
2016/1/7, , 10, 27, 22, 2, 
2016/1/8, , 10, 29, 14, 2, 
2016/1/9, , 10, 32, 10, 2, 
2016/1/10, , 7, 26, 19, 2, 
2016/1/11, , 11, 27, 7, 1, 
2016/1/12, , 9, 22, 19, 4, 
2016/1/13, , 16, 27, 18, 2, 
2016/1/14, , 10, 21, 20, 2, 
2016/1/15, , 11, 27, 9, 1, 
2016/1/16, , 9, 13, 19, 3, 
2016/1/17, , 12, 27, 17, 1, 
2016/1/18, , 9, 30, 10, 3, 
2016/1/19, , 13, 6, , 3, 
2016/1/20, , 26, 3, , 3, 
2016/1/21, , 20, 5, , 3, 
2016/1/22, , 22, 3, , 3, 
2016/1/23, , 24, 10, , 3, 
2016/1/24, , 12, 17, 22, 2, 
2016/1/25, , 23, 5, 18, 3, 
2016/1/26, , 21, 24, 14, 2, 
2016/1/27, , 14, 27, 18, 1, 
2016/1/28, , 10, 24, 25, 2, 
2016/1/29, , 19, 8, 22, 3, 
2016/1/30, , 18, 20, 19, 2, 
2016/1/31, , 15, 16, 27, 3, 
2016/2/1, , 25, 6, 21, , 
2016/2/2, , 30, 20, , , 
2016/2/3, , 14, 8, , 2, 
2016/2/4, , 21, 11, , 3, 
2016/2/5, , 22, 31, , 2, 
2016/2/6, , 12, 30, , 2, 
2016/2/7, , 9, 32, , 1, 
2016/2/8, , 8, 32, , 2, 
2016/2/9, , 9, 30, , 2, 
2016/2/10, , 9, 9, , 3, 
2016/2/11, , 14, 8, 36, 1, 
2016/2/12, , 10, 13, 24, 2, 
2016/2/13, , 16, 32, 11, 1, 
2016/2/14, , 7, 24, 20, , 
2016/2/15, , 13, 25, 22, , 
2016/2/16, , 13, 20, 24, 4, 
2016/2/17, , 15, 25, 21, 4, 
2016/2/18, , 11, 14, 27, 5, 
2016/2/19, , 20, 16, 25, 6, 
2016/2/20, , 20, 18, 23, 5, 
2016/2/21, , 18, 14, 29, 6, 
2016/2/22, , 40, 23, 25, 6, 
2016/2/23, , 20, 17, 19, 5, 
2016/2/24, , 20, 20, 22, 4, 
2016/2/25, , 10, 20, 20, 4, 
2016/2/26, , 8, 33, 8, 4, 
2016/2/27, , 10, 23, 13, 4, 
2016/2/28, , 21, 32, 16, 4, 
2016/2/29, , 22, 26, 25, 5, 
2016/3/1, , 21, 24, 25, 3, 
2016/3/2, , 21, 32, 22, 3, 
2016/3/3, , 16, 20, 21, 3, 
2016/3/4, , 11, 29, 13, 2, 
2016/3/5, , 6, 28, 15, 3, 
2016/3/6, , 6, 25, 24, 2, 
2016/3/7, , 10, 23, 25, 3, 
2016/3/8, , 12, 26, 16, 3, 
2016/3/9, , 12, 31, 18, 3, 
2016/3/10, , 14, 21, 26, 3, 
2016/3/11, , 13, 23, 24, 3, 
2016/3/12, , 16, 30, 21, 3, 
2016/3/13, , 20, 23, 27, 3, 
2016/3/14, , 24, 22, 30, 3, 
2016/3/15, , 17, 19, 29, 5, 
2016/3/16, , 28, 19, 25, 5, 
2016/3/17, , 19, 18, 26, 6, 
2016/3/18, , 21, 18, 23, 5, 
2016/3/19, , 15, 19, 19, 5, 
2016/3/20, , 9, 19, 22, 5, 
2016/3/21, , 21, 24, 19, 5, 
2016/3/22, , 15, 31, 23, 5, 
2016/3/23, , 19, 38, 21, 5, 
2016/3/24, , 19, 14, 23, 5, 
2016/3/25, , 18, 26, 11, 5, 
2016/3/26, , 11, 29, 10, 5, 
2016/3/27, , 6, 30, 8, 5, 
2016/3/28, , 15, 24, 19, 5, 
2016/3/29, , 15, 25, 22, 5, 
2016/3/30, , 16, 29, 15, 5, 
2016/3/31, , 12, 26, 22, 5, 
2015/10/1, , 28, 31, , 2, 
2015/10/2, , 12, 31, , 3, 
2015/10/3, , 15, 25, , 3, 
2015/10/4, , 16, 25, , , 
2015/10/5, , 10, 30, , 2, 
2015/10/6, , 10, 26, , 3, 
2015/10/7, , 15, 21, , , 
2015/10/8, , 15, 20, , 3, 
2015/10/9, , 25, 22, , 3, 
2015/10/10, , 24, 24, , 6, 
2015/10/11, , 30, 16, , 3, 
2015/10/12, , 26, 24, , 2, 
2015/10/13, , 25, 28, , 2, 
2015/10/14, , 20, 18, , 3, 
2015/10/15, , 22, 17, , 4, 
2015/10/16, , 23, 20, , 3, 
2015/10/17, , 26, 18, , 3, 
2015/10/18, , 22, 2, , 2, 
2015/10/19, , 37, , , , 
2015/11/10, , 37, 7, 30, 3, 
2015/11/11, , 27, 9, 26, 4, 
2015/11/12, , 31, 4, 27, 5, 
2015/11/13, , 31, 16, 18, 2, 
2015/11/14, , 13, 5, 22, 5, 
2015/11/15, , 21, 4, 26, 7, 
2015/11/16, , 40, 6, 22, 3, 
2015/11/17, , 28, 3, 24, 5, 
2015/11/18, , 38, 4, 22, 5, 
2015/11/19, , 40, 7, 15, 4, 
2015/11/20, , 37, 29, 10, 2, 
2015/11/21, , 20, 27, 17, 2, 
2015/11/22, , 8, 2, 28, 2, 
2015/11/23, , 23, 10, 27, 2, 
2015/11/24, , 19, 32, 13, 3, 
2015/11/25, , 17, 33, 19, 3, 
2015/11/26, , 29, 22, 26, 3, 
2015/11/27, , 12, 26, 21, 2, 
2015/11/28, , 13, 9, 20, 3, 
2015/11/29, , 18, 3, 24, 5, 
2015/11/30, , 36, 2, 25, 4, 
2015/12/1, , 39, 3, 31, 5, 
2015/12/2, , 35, 17, 27, 3, 
2015/12/3, , 22, 14, 32, 4, 
2015/12/10, , 38, 4, 22, 3, 
2015/12/11, , 19, 5, 23, 2, 
2015/12/12, , 16, 14, 23, 2, 
2015/12/13, , 14, 26, 9, 1, 
2015/12/14, , 18, 25, 7, 1, 
2015/12/15, , 28, 11, 28, 2, 
2015/12/16, , 45, 25, 14, 1, 
2015/12/17, , 38, 24, 17, 2, 
2015/12/18, , 28, 26, 8, 1, 
2015/12/19, , 30, 19, 15, 2, 
2015/12/20, , 31, 14, 26, 2, 
2015/12/21, , 16, 25, 20, 1, 
2015/12/22, , 10, 23, 26, 2, 
2015/12/23, , 17, 23, 10, 1, 
2015/12/24, , 10, 28, 11, 2, 
2015/12/25, , 7, 17, 19, 2, 
2015/12/26, , 11, 14, 18, 2, 
2015/12/27, , 10, 21, 15, 1, 
2015/12/28, , 15, , , , 
2015/12/30, , 10, , , , 
2016/1/3, , 7, 17, 23, 2, 
2015/8/27, , 18, 22, , 2, 
2015/8/28, , 23, 27, , 2, 
2015/8/29, , 23, 31, , 2, 
2015/8/30, , 26, 24, , 2, 
2015/8/31, , 28, 28, , 2, 
2015/9/1, , 14, 25, , 2, 
2015/9/2, , 19, 23, , 4, 
2015/9/3, , 12, 24, , 2, 
2015/9/4, , 12, 30, , 2, 
2015/9/5, , 12, 34, , 2, 
2015/9/6, , 14, 24, , 3, 
2015/9/7, , 21, 27, , 5, 
2015/9/8, , 25, 28, , 4, 
2015/9/9, , 33, 26, , 3, 
2015/9/10, , 24, 27, , 5, 
2015/9/11, , 23, , , , 
2015/9/14, , 17, 18, , 3, 
2015/9/15, , 22, 24, , 2, 
2015/9/16, , 13, 26, , 2, 
2015/9/17, , 15, 25, , 3, 
2015/9/18, , 19, 30, , 3, 
2015/9/19, , 16, 32, , 5, 
2015/9/20, , 13, 26, , 4, 
2015/9/21, , 22, 27, , 2, 
2015/9/22, , 11, 24, , 2, 
2015/9/23, , 10, 19, , 2, 
2015/9/24, , 14, 20, , 3, 
2015/9/25, , 21, 26, , 2, 
2015/9/26, , 18, 29, , 2, 
2015/9/27, , 16, 21, , 3, 
2015/9/28, , 21, 24, , 3, 
2015/9/29, , 25, 18, , 4, 
2015/9/30, , 27, 28, , 4, 
2020/11/14, , , 27, 4, , 
2020/8/6, , , 30, 13, , 
2020/8/7, , , 35, 7, 1, 
2020/8/8, , , 32, 4, , 
2020/4/10, , , 26, 6, 2, 
2020/4/11, , , 29, 4, 2, 
2020/4/12, , , 34, 5, 2, 
2018/5/20, , , 30, 22, 2, 
2017/11/22, , , 28, 12, 1, 
2017/12/17, , , 10, 24, 6, 
2017/8/13, , , 31, 17, 2, 
2017/8/14, , , 21, 11, , 
2017/8/15, , , 24, 14, 2, 
2017/9/9, , , 7, 18, , 
2017/6/7, , , 25, 22, 2, 
2017/6/8, , , 15, 17, 4, 
2017/6/9, , , 24, 14, 3, 
2017/6/10, , , 27, 10, 2, 
2017/6/11, , , 14, 13, 1, 
2017/6/12, , , 20, 19, 2, 
2017/1/2, , , 2, 25, 5, 
2016/12/4, , , 21, 27, 3, 
2016/12/29, , , 2, 22, 5, 
2016/5/22, , , 25, 14, 4, 
2015/11/9, , , 6, , 8, 
2015/12/4, , , 3, 24, 4, 
2015/12/5, , , 15, 21, 3, 
2015/12/6, , , 22, 11, 2, 
2015/12/7, , , 26, 19, 2, 
2015/12/8, , , 14, 23, 5, 
2015/12/9, , , 5, 26, 3, 
2015/12/29, , , 29, 9, 2, 
2016/1/2, , , 31, 6, 2, 
2015/8/26, , , 21, , 2, 
2015/9/13, , , 24, , 2, 
